Year,Reporter_Country,Reporter_Region,Partner_Country,Partner_Region,Flow_Type,Product_Category,Trade_Value_USD,Tariff_Rate,Disruption_Risk_Score
2023,Taiwan,Asia,Japan,Asia,Export,Optoelectronics,25067.02,0.121,8
2023,Netherlands,Europe,Canada,North America,Import,Sensors,4681.9,0.017,2
2023,Vietnam,Asia,Malaysia,Asia,Export,Logic ICs,14082.2,0.139,3
2023,Japan,Asia,Mexico,North America,Import,Logic ICs,1831.64,0.009,10
2023,Taiwan,Asia,Singapore,Asia,Export,Microprocessors,5235.9,0.096,9
2023,Taiwan,Asia,Singapore,Asia,Export,Analog ICs,12221.55,0.008,10
2023,Vietnam,Asia,France,Europe,Export,Microprocessors,5982.69,0.088,2
2023,UK,Europe,Netherlands,Europe,Import,Optoelectronics,194708.54,0.033,8
2023,Taiwan,Asia,South Korea,Asia,Import,Analog ICs,10736.77,0.083,5
2023,Mexico,North America,UK,Europe,Export,Sensors,22846.66,0.127,6
2023,USA,North America,Germany,Europe,Export,Sensors,1424.46,0.148,9
2023,Taiwan,Asia,France,Europe,Export,Optoelectronics,221902.89,0.149,2
2023,USA,North America,Germany,Europe,Import,Optoelectronics,32445.71,0.053,1
2023,Japan,Asia,Taiwan,Asia,Import,Logic ICs,938.3,0.081,6
2023,UK,Europe,India,Asia,Import,Sensors,22251.71,0.128,10
2023,India,Asia,Malaysia,Asia,Import,Logic ICs,5717.86,0.073,4
2023,Malaysia,Asia,Germany,Europe,Export,Memory ICs,33561.43,0.114,5
2023,Singapore,Asia,Vietnam,Asia,Export,Memory ICs,16566.84,0.035,4
2023,Singapore,Asia,Germany,Europe,Export,Microprocessors,139742.36,0.047,4
2023,Taiwan,Asia,South Korea,Asia,Export,Memory ICs,174921.97,0.036,4
2023,China,Asia,Mexico,North America,Import,Logic ICs,32683.54,0.035,3
2023,UK,Europe,USA,North America,Export,Optoelectronics,2093.66,0.025,1
2023,Taiwan,Asia,India,Asia,Import,Microprocessors,268717.58,0.047,7
2023,India,Asia,France,Europe,Export,Sensors,1638.2,0.028,4
2023,France,Europe,Taiwan,Asia,Import,Analog ICs,10628.46,0.003,10
2023,Mexico,North America,UK,Europe,Export,Sensors,8151.35,0.026,8
2023,France,Europe,Vietnam,Asia,Import,Analog ICs,3273.73,0.081,4
2023,Mexico,North America,Canada,North America,Export,Optoelectronics,8475.43,0.056,4
2023,South Korea,Asia,Japan,Asia,Export,Optoelectronics,2661.39,0.144,8
2023,France,Europe,Germany,Europe,Import,Sensors,81670.61,0.124,7
2023,Vietnam,Asia,UK,Europe,Export,Logic ICs,18711.76,0.033,1
2023,Netherlands,Europe,Singapore,Asia,Export,Memory ICs,23732.2,0.032,6
2023,USA,North America,Canada,North America,Export,Sensors,3613.35,0.095,4
2023,UK,Europe,China,Asia,Import,Analog ICs,536661.91,0.017,1
2023,UK,Europe,Vietnam,Asia,Export,Analog ICs,114178.84,0.03,7
2023,Malaysia,Asia,Canada,North America,Export,Logic ICs,145857.58,0.139,10
2023,Japan,Asia,Vietnam,Asia,Import,Sensors,2021.51,0.074,9
2023,Germany,Europe,China,Asia,Export,Sensors,1087948.96,0.098,10
2023,USA,North America,Canada,North America,Import,Memory ICs,9101.48,0.141,9
2023,Vietnam,Asia,Taiwan,Asia,Import,Memory ICs,593375.22,0.085,3
2023,Canada,North America,Germany,Europe,Export,Logic ICs,2113.57,0.065,2
2023,UK,Europe,China,Asia,Import,Analog ICs,111849.5,0.003,9
2023,UK,Europe,Japan,Asia,Import,Memory ICs,134193.94,0.131,2
2023,India,Asia,Vietnam,Asia,Import,Optoelectronics,1643.43,0.048,8
2023,Canada,North America,Taiwan,Asia,Export,Optoelectronics,1182.96,0.088,10
2023,Japan,Asia,China,Asia,Import,Logic ICs,11552.55,0.085,1
2023,Netherlands,Europe,China,Asia,Export,Optoelectronics,1835462.68,0.141,1
2023,China,Asia,Vietnam,Asia,Export,Sensors,241.1,0.131,10
2023,India,Asia,South Korea,Asia,Export,Memory ICs,54552.76,0.055,7
2023,Taiwan,Asia,USA,North America,Export,Optoelectronics,48191.56,0.116,8
2023,Netherlands,Europe,Malaysia,Asia,Export,Microprocessors,686605.49,0.148,4
2023,Japan,Asia,Netherlands,Europe,Import,Memory ICs,790470.51,0.115,6
2023,Mexico,North America,Germany,Europe,Import,Microprocessors,73750.48,0.018,4
2023,South Korea,Asia,USA,North America,Import,Optoelectronics,18724.98,0.012,5
2023,Vietnam,Asia,Malaysia,Asia,Import,Optoelectronics,117086.34,0.14,5
2023,China,Asia,India,Asia,Export,Analog ICs,39194.83,0.052,2
2023,Vietnam,Asia,France,Europe,Export,Logic ICs,45147.77,0.084,8
